event_id,datetime_utc,datetime_local,date,time_local,time_known,time_precision,time_label,time_category,time_note,region,city,place,refs,event_zh,source_chapter,date_uncertain,context_zh
E0213,1947-03-02T13:00:00Z,1947-03-02T21:00:00+08:00,1947-03-02,21:00,True,fuzzy,隨後,晚上,隨後,中部,員林鎮,縣長宿舍,285,隨後，大批民眾湧至警察局及縣長宿舍，脅迫縣政府將警察槍械交地方士紳保管。縣長宋增榘及外省籍職員，均相率逃避埔心鄉瓦窯厝。,ch02_02_1.4_四彰化縣,,
E0214,1947-03-02T13:00:00Z,1947-03-02T21:00:00+08:00,1947-03-02,21:00,True,exact,九時,晚上,,南部,台南市,市長卓高煊官邸,330,九時市長卓高煊在官邸召開緊急會議，決邀請參議會及市黨部出面勸阻，此時外省籍的政府機關職員紛紛向第三總台部集中。,ch02_03_1.2_1台南市,,
E0215,1947-03-02T14:00:00Z,1947-03-02T22:00:00+08:00,1947-03-02,22:00,True,exact,當夜十時,晚上,,北部,新竹市,電力公司辦事處,213,當夜十時，竹市大雨滂沱，民眾十餘人，進入電力公司辦事處，奪去步槍二枝，子彈一二五發。,ch02_01_1.4_2新竹縣市,,
E0216,1947-03-02T14:00:00Z,1947-03-02T22:00:00+08:00,1947-03-02,22:00,True,fuzzy,連夜,晚上,連夜召集,中部,雲林縣,斗六鎮,296,該鎮建安醫院院長陳篡地、三民主義青年團斗六區隊長陳海永等，乃連夜召集鎮民及三民主義青年團團員，舉行鎮民大會，並號召由南洋返台的原日本兵、青年、學生等，共同組織「斗六治安維持會」，由陳篡地擔任召集人。,ch02_02_1.6_六雲林縣,,
E0217,1947-03-02T16:00:00Z,1947-03-03T00:00:00+08:00,1947-03-03,00:00,False,fuzzy,三日,凌晨,,南部,高雄市,田町倉庫,426.0,三日，田町倉庫一度緊張，乃派警衛二連、排長一員帶兵八名馳援。,ch02_03_1.3.1_1海軍司令部,,
E0218,1947-03-02T16:00:00Z,1947-03-03T00:00:00+08:00,1947-03-03,00:00,False,fuzzy,三日,凌晨,,南部,高雄縣,大樹水源地,426.0,並由警衛二連派官一員、兵十名趕往大樹水源地保護水源，而卡車一輛也在高雄被毀。,ch02_03_1.3.1_1海軍司令部,,
E0219,1947-03-02T16:00:00Z,1947-03-03T00:00:00+08:00,1947-03-03,00:00,False,fuzzy,當時,凌晨,,南部,高雄市,左營海軍司令部,427.0,當時海軍司令部最大的隱憂倒不是來自外部，而是內部的台籍士兵，軍部害怕這些原台籍日本兵起事，裡應外合，故一面嚴密監視，一方面宣布特別戒嚴，禁止行人通過軍區，並飭停留在馬公的艦隻駛回，同時向海軍總司令部求援，並擬訂左營地區的警戒計劃。,ch02_03_1.3.1_1海軍司令部,,
E0220,1947-03-02T16:00:00Z,1947-03-03T00:00:00+08:00,1947-03-03,00:00,False,fuzzy,三日,全天,,東部,基隆市,基隆要塞司令部,529,三日，警備總部祕密部署兵力，劃定台北、基隆為兩戒嚴區，分別以憲兵第四團團長張慕陶、基隆要塞司令史宏熹為戒嚴司令。,ch02_04_1.1_一基隆市,False,三日，警備總部祕密部署兵力，劃定台北、基隆為兩戒嚴區，分別以憲兵第四團團長張慕陶、基隆要塞司令史宏熹為戒嚴司令。史氏負責警戒之區域為自基隆山、瑞芳以迄沿鐵路至汐止、抄襲街、萬里庄、金包里之線以北以東地區。要塞司令部隨即訂定「基隆戒嚴司令部基隆警戒區警戒計劃」，兵力區分為三個警戒隊及一直轄隊，分別以要塞司令部、八堵、金包里為指揮中心；並召集全區軍憲警主官至要塞司令部，指示任務。另一方面，於上午九時，復召集黨政軍機關首長及地方紳耆至要塞司令部，商討恢復治安問題，議決防制暴動、保護善良方案及解決糧荒之辦法，並請民意機關及紳耆勸導民間勿受奸暴煽惑。
E0221,1947-03-02T16:00:00Z,1947-03-03T00:00:00+08:00,1947-03-03,00:00,False,fuzzy,同日,全天,,東部,基隆市,八堵、瑞芳,531,同日，史氏向陳儀報稱：「據情報，基隆八堵尚有暴徒祕密集結；瑞芳一帶仍有暴徒千餘祕集該地，企圖襲擊陸海軍警，劫奪武器，搶劫倉庫；該股暴徒在暴動時，曾劫去瑞芳警察所長槍四十枝、金瓜石警察所輕機槍二挺傳亦被劫去。」,ch02_04_1.1_一基隆市,False,同日，史氏向陳儀報稱：「據情報，基隆八堵尚有暴徒祕密集結；瑞芳一帶仍有暴徒千餘祕集該地，企圖襲擊陸海軍警，劫奪武器，搶劫倉庫；該股暴徒在暴動時，曾劫去瑞芳警察所長槍四十枝、金瓜石警察所輕機槍二挺傳亦被劫去。」
E0222,1947-03-02T18:00:00Z,1947-03-03T02:00:00+08:00,1947-03-03,02:00,True,fuzzy,凌晨,凌晨,,南部,台南市,台南市參議會,331;332;333,三日，凌晨應卓市長之請，參議會召開人民團體開會，有各參議員、黨團、人民自由保障委員會參加，卓市長等亦出席。席上決定成立臨時治安協助委員會，由卓市長、市參議會議長黃百祿為主委，下設總務、聯絡、治安、水道、救護、糧食、消防七組。,ch02_03_1.2_1台南市,,
E0223,1947-03-02T19:00:00Z,1947-03-03T03:00:00+08:00,1947-03-03,03:00,True,exact,二日凌晨三時許,凌晨,指1日夜間至2日凌晨之談判,北部,新竹市,新竹市政府,205;206,磋商至二日凌晨三時許，雙方妥協決定：憲警出巡不帶武器，在室內者亦以武器不外露為原則，以免刺激民眾情緖；而民眾則不再暴動。其後，市府各機關人員四百多人集中於警局避難。,ch02_01_1.4_2新竹縣市,,
E0224,1947-03-02T19:00:00Z,1947-03-03T03:00:00+08:00,1947-03-03,03:00,True,exact,深夜三時,凌晨,約深夜3時,中部,彰化市,彰化市,282,惟因群眾堅持前議，相持至深夜三時始定出折衷辦法：將武器封存倉庫，其鑰匙由參議員呂世明代表參議會負責保管；市區治安由警察、學生共同維持。,ch02_02_1.4_四彰化縣,,
E0225,1947-03-02T20:00:00Z,1947-03-03T04:00:00+08:00,1947-03-03,04:00,True,fuzzy,會議尚進行中,凌晨,凌晨會議期間,南部,台南市,市區警察局,334,會議尚進行中，已有市區警察局槍械被搶之消息傳來，卓市長乃令警察局長陳懷讓前往處理。,ch02_03_1.2_1台南市,,
E0226,1947-03-03T00:00:00Z,1947-03-03T08:00:00+08:00,1947-03-03,08:00,True,fuzzy,三月三日上午,上午,,中部,台中市,市參議會,253,三月三日上午，謝雪紅把「台中地區處理委員會」所解散的治安隊予以整編擴大，在市參議會成立「台中地區治安委員會作戰本部」，並組織「人民大隊」（以下簡稱「民軍」），使得中部地區的反抗運動有一明顯的據點。,ch02_02_1.2_二台中市,,
E0227,1947-03-03T01:00:00Z,1947-03-03T09:00:00+08:00,1947-03-03,09:00,True,fuzzy,三日上午,上午,赴長官公署要求軍隊撤退,北部,台北市,台灣省行政長官公署,98;99,三日上午，處委會代表蔣渭川、林梧村及各方代表二十餘人赴長官公署，要求撤退市上巡邏之軍隊、哨兵，由柯遠芬及五處處長接見。經商討後決定：(一)軍隊於本(三)日下午六時撤回軍營集合；(二)地方治安由憲兵、警察及學生青年組織治安服務隊維持；(三)市民勿輕信謠言，南部軍隊絕對不北上等共七點。柯氏並擔保下午六時軍隊撤回軍營，倘未履行，他願自決。,ch02_01_1.2.2_2二二八事件處理委員會之改組與擴大,,
E0228,1947-03-03T01:00:00Z,1947-03-03T09:00:00+08:00,1947-03-03,09:00,True,fuzzy,三月三日上午,上午,上午,中部,彰化市,警察局,283,三月三日上午，彰化市各界在警察局成立「彰化市善後處理委員會」，設總務、警備、傳令、消防、治安、宣傳、情報、救護、會計等組，並推派各組人選。,ch02_02_1.4_四彰化縣,,
E0229,1947-03-03T01:00:00Z,1947-03-03T09:00:00+08:00,1947-03-03,09:00,True,fuzzy,三月三日,上午,上午,中部,員林鎮,員林鎮公所,286,三月三日，員林鎮公所奉上級指示，緊急召集地方人士，組織處理委員會，共推鎮長張清柳為主任委員、前副鎮長林朝業為副主任委員，員林首富詹春泉為財務組長。隨即成立自衛隊，以維持地方治安。,ch02_02_1.4_四彰化縣,,
E0230,1947-03-03T01:00:00Z,1947-03-03T09:00:00+08:00,1947-03-03,09:00,False,fuzzy,事件消息傳抵北斗後,上午,推測為3月3日左右,中部,北斗區,北斗區警察所,288,事件消息傳抵北斗後，北斗區署民政課長吳來興即夥同黃埔軍校三期畢業的林文騰、縣參議員吳望熊與陳勳、埤頭鄉副鄉長吳樹長與謝秉臣、劉松院、吳水柳、王在南及區長林伯餘等，組織「人民委員會」，號召海外歸台青年及民眾三百餘名，接管區警察所及武器，並將警察所長楊其秀加以拘禁、審問。,ch02_02_1.4_四彰化縣,,
E0231,1947-03-03T01:00:00Z,1947-03-03T09:00:00+08:00,1947-03-03,09:00,True,fuzzy,翌日,上午,3月3日,中部,雲林縣,斗六鎮,296,翌日，又成立「自衛隊」，成員約有二百人左右，推舉有實際作戰經驗的三民主義青年團團員黃清標為隊長。,ch02_02_1.6_六雲林縣,,
E0232,1947-03-03T01:00:00Z,1947-03-03T09:00:00+08:00,1947-03-03,09:00,False,fuzzy,三月三日,上午,開始攻擊機場,中部,雲林縣,虎尾機場,298,三月三日，虎尾「民軍」開始攻擊機場的警備隊。三百餘名的警備隊，因不堪「民軍」激烈的攻擊，乃退守於堅固的堡壘內，並由堡壘內向外面掃射，「民軍」則埋伏在鐵路側面應戰。,ch02_02_1.6_六雲林縣,,
E0233,1947-03-03T01:00:00Z,1947-03-03T09:00:00+08:00,1947-03-03,09:00,True,fuzzy,三月三日,上午,通常市民大會於上午召開,南部,嘉義市,嘉義市,301,三月三日召開市民大會，成立了嘉義市「二二八事件處理委員會」，由三民主義青年團嘉義分團籌備處主任陳復志擔任主任委員，兼作戰司令，祕書為李曉芳，以下分設各組、隊。,ch02_03_1.1_一嘉義縣市,,
E0234,1947-03-03T01:00:00Z,1947-03-03T09:00:00+08:00,1947-03-03,09:00,True,exact,九時,上午,,南部,台南市,台南市,335,九時市長復請軍憲警來相商，不久已有外省人士被民眾圍毆，第三總台士兵七人赴外採買亦遭毆打。,ch02_03_1.2_1台南市,,
E0235,1947-03-03T01:00:00Z,1947-03-03T09:00:00+08:00,1947-03-03,09:00,True,fuzzy,三日上午,上午,,南部,台南縣,北門區、曾文區,359,三日上午北門、曾文兩區也進入暴風圈。,ch02_03_1.2_2台南縣,,
E0236,1947-03-03T01:00:00Z,1947-03-03T09:00:00+08:00,1947-03-03,09:00,True,fuzzy,三月三日,上午,,南部,台南縣,北門區,,北門地區在三月三日進入暴風圈，是日籌組「北門區時局對策臨時委員會」,ch02_03_1.2_2台南縣,,
E0237,1947-03-03T01:00:00Z,1947-03-03T09:00:00+08:00,1947-03-03,09:00,False,fuzzy,三日,上午,,南部,高雄市,高雄市區,380;381;382,三日，由台北南下的「流氓百數十人」由台南方面分乘卡車進入市區，而台南工學院學生也抵達高雄，高雄的「二二八事件」於焉爆發。,ch02_03_1.3_1高雄市,,
E0238,1947-03-03T01:00:00Z,1947-03-03T09:00:00+08:00,1947-03-03,09:00,False,fuzzy,事變期間,上午,,南部,屏東縣林邊鄉,林邊鄉,,卻聽到南來的學生軍十餘人搜走部分武器，為此無法向警方交差。,ch02_03_1.4_2林邊,,
E0239,1947-03-03T01:00:00Z,1947-03-03T09:00:00+08:00,1947-03-03,09:00,False,fuzzy,三日,上午,赴高雄縣洽公,南部,高雄縣,高雄縣政府,475,三日市長再往高雄縣與縣長黃達平磋商，但因嘉義、高雄已有動亂，乃返回屏東坐鎮。,ch02_03_1.4_四屏東縣,,
E0240,1947-03-03T01:00:00Z,1947-03-03T09:00:00+08:00,1947-03-03,09:00,True,exact,上午九時,早上,,東部,基隆市,基隆要塞司令部,530,另一方面，於上午九時，復召集黨政軍機關首長及地方紳耆至要塞司令部，商討恢復治安問題，議決防制暴動、保護善良方案及解決糧荒之辦法，並請民意機關及紳耆勸導民間勿受奸暴煽惑。,ch02_04_1.1_一基隆市,False,三日，警備總部祕密部署兵力，劃定台北、基隆為兩戒嚴區，分別以憲兵第四團團長張慕陶、基隆要塞司令史宏熹為戒嚴司令。史氏負責警戒之區域為自基隆山、瑞芳以迄沿鐵路至汐止、抄襲街、萬里庄、金包里之線以北以東地區。要塞司令部隨即訂定「基隆戒嚴司令部基隆警戒區警戒計劃」，兵力區分為三個警戒隊及一直轄隊，分別以要塞司令部、八堵、金包里為指揮中心；並召集全區軍憲警主官至要塞司令部，指示任務。另一方面，於上午九時，復召集黨政軍機關首長及地方紳耆至要塞司令部，商討恢復治安問題，議決防制暴動、保護善良方案及解決糧荒之辦法，並請民意機關及紳耆勸導民間勿受奸暴煽惑。
E0241,1947-03-03T01:00:00Z,1947-03-03T09:00:00+08:00,1947-03-03,09:00,True,fuzzy,三日上午,上午,上午,東部,台東縣,縣府廣場,607,三日上午，本地青年全副武裝假縣府廣場舉行青年大會，要求改革政治；秩序頗為良好，但縣府人員皆已驚走一空。,ch02_04_1.4_四台東縣,,
E0242,1947-03-03T01:00:00Z,1947-03-03T09:00:00+08:00,1947-03-03,09:00,True,exact,上午九時,上午,九時,東部,台東縣,縣政府,608,是日上午九時，縣長謝真邀集地方人士談話，表示：(一)「二二八事件」毋使擴大煽動，謠言不可輕信；(二)奸黨活動應加防止；(三)政治問題儘可提出討論，以政治方式解決。,ch02_04_1.4_四台東縣,,
E0243,1947-03-03T02:00:00Z,1947-03-03T10:00:00+08:00,1947-03-03,10:00,True,exact,三月三日上午十時,上午,處委會召開改組後的第一次大會,北部,台北市,處委會會場,93;94;95;96;97,三月三日上午十時，處委會召開改組後的第一次大會，出席者相當踴躍，公署官員不再出席。有曰官員已獲知國府援軍將至，因而拒絕出席，並以軍統特務喬裝平民，進入會場活動。援軍將至之說不盡可信，但情治人員確已展開活動。柯遠芬在其回憶錄中自承，在三月三日「思及『擒賊擒王』的辦法，再度召集情治單位負責人總部調查室陳達元少將、憲兵團團長張慕陶、軍統局台灣站長林頂立，指示偵查事件幕後之策動分子，並掌握為首分子動態，以備將來平亂之用。」在處委會會中，主席潘渠源副議長報告稱軍警未遵守長官禁令，以致仍有二起槍殺案發生。接著，討論下列幾件議案，其要點如下：(一)組織自隊，由學生負責。許德輝也發言稱，願喚起全省數十萬有志之士組自隊，負責治安。(二)選出林宗賢、林詩黨、呂伯雄、駱水源、李萬居五人，委請美國領事館通告世界與國府有關二二八事件眞相（按：此事後訛為請美國託管）。(三)盼望民眾不可亂打外省同胞。,ch02_01_1.2.2_2二二八事件處理委員會之改組與擴大,,
E0244,1947-03-03T02:00:00Z,1947-03-03T10:00:00+08:00,1947-03-03,10:00,False,fuzzy,其時,上午,,中部,台中市,第三飛機廠倉庫（前教化會館）;台中市街,254,其時，堅守第三飛機廠倉庫（前教化會館）的國軍開出一輛裝備機關槍的卡車，進入台中市街，與「民軍」展開激烈槍戰。在肉搏巷戰中，雙方均有不少死傷。這時，因國軍增派一輛裝備機關槍的卡車，採取兩面夾攻的戰術，「民軍」乃不支撤退。,ch02_02_1.2_二台中市,,
E0245,1947-03-03T02:00:00Z,1947-03-03T10:00:00+08:00,1947-03-03,10:00,False,fuzzy,並趕赴,上午,取得武裝後,中部,台中市,台中市舊第八部隊營區,278,並趕赴支援台中「民軍」，襲擊台中市舊第八部隊的營區。,ch02_02_1.3_三台中縣,,
E0246,1947-03-03T02:00:00Z,1947-03-03T10:00:00+08:00,1947-03-03,10:00,True,fuzzy,九時後,上午,,南部,台南市,台南工學院,336,議長黃百祿乃以臨時治安委員會具名，商請委員李國澤到台南工學院，要求校方停課二日，讓學生協助維持秩序。,ch02_03_1.2_1台南市,,
E0247,1947-03-03T02:00:00Z,1947-03-03T10:00:00+08:00,1947-03-03,10:00,True,exact,十時,上午,,南部,台南市,台南市參議會,338,十時參議會為召開臨時會議，決議向政府提出七項要求，除了軍警不得任意開槍、不出動、不示威外，並要求改革台南市政。,ch02_03_1.2_1台南市,,
